id_venta,fecha,id_cliente,id_vendedor,id_producto,tipo_producto,cantidad,precio_unitario,importe
9208,23/01/2026,1599,92,164,gafas,2,89.9,179.8
9209,24/04/2026,668,120,34,gafas,3,89.9,269.7
9210,18/08/2025,2720,117,1020,lentillas,2,55.5,111
9211,26/05/2025,1017,58,84,gafas,1,109.9,109.9
9212,11/11/2025,1066,107,214,gafas,3,79.9,239.7
9213,23/04/2025,2651,48,147,gafas,3,99.9,299.7
9214,14/07/2025,1905,124,60,gafas,1,29.9,29.9
9215,4/03/2025,2446,117,20,gafas,1,49.9,49.9
9216,25/04/2025,60,60,191,gafas,2,69.9,139.8
9217,7/01/2025,2898,21,80,gafas,1,79.9,79.9
9218,9/07/2025,2970,93,95,gafas,3,89.9,269.7
9219,3/12/2025,2326,134,88,gafas,2,139.9,279.8
9220,15/12/2025,2110,55,102,gafas,3,64.9,194.7
9221,24/04/2026,1181,85,1025,lentillas,1,16.5,16.5
9222,19/02/2026,2431,102,19,gafas,2,89.9,179.8
9223,27/03/2025,1994,76,192,gafas,3,45.9,137.7
9224,24/04/2026,894,72,60,gafas,1,29.9,29.9
9225,10/03/2025,2699,96,98,gafas,2,84.9,169.8
9226,29/03/2025,1051,92,179,gafas,3,84.9,254.7
9227,22/04/2026,1873,92,1008,lentillas,3,7.5,22.5
9228,12/04/2025,2731,128,15,gafas,1,49.9,49.9
9229,9/04/2026,940,118,92,gafas,3,139.9,419.7
9230,24/04/2026,1346,113,175,gafas,2,84.9,169.8
9231,30/06/2025,1366,133,111,gafas,1,84.9,84.9
9232,26/01/2025,348,74,1020,lentillas,2,55.5,111
9233,17/05/2025,1325,92,32,gafas,3,69.9,209.7
9234,21/04/2026,746,61,135,gafas,1,49.9,49.9
9235,31/07/2025,2641,38,43,gafas,2,89.9,179.8
9236,14/04/2026,791,106,1035,lentillas,3,16.5,49.5
9237,7/12/2025,2053,135,96,gafas,3,84.9,254.7
9238,19/01/2026,1951,33,64,gafas,3,89.9,269.7
9239,29/11/2025,1331,98,62,gafas,1,89.9,89.9
9240,15/08/2025,14,14,25,gafas,3,49.9,149.7
9241,4/06/2025,1573,66,213,gafas,3,79.9,239.7
9242,20/08/2025,2707,104,1010,lentillas,3,6,18
9243,26/03/2026,1690,46,59,gafas,3,29.9,89.7
9244,29/01/2026,1475,105,179,gafas,1,84.9,84.9
9245,9/02/2025,192,55,1034,lentillas,2,34,68
9246,2/03/2025,766,81,198,gafas,3,119.9,359.7
9247,12/10/2025,2876,136,32,gafas,1,69.9,69.9
9248,24/04/2026,1296,63,64,gafas,3,89.9,269.7
9249,26/06/2025,1028,69,34,gafas,3,89.9,269.7
9250,9/09/2025,689,4,172,gafas,2,64.9,129.8
9251,27/02/2025,1766,122,10,gafas,1,79.9,79.9
9252,21/03/2025,480,69,1016,lentillas,1,31,31
9253,26/01/2026,561,13,1039,lentillas,1,16.5,16.5
9254,22/06/2025,2491,25,88,gafas,1,139.9,139.9
9255,8/09/2025,2232,40,21,gafas,3,49.9,149.7
9256,4/11/2025,1583,76,83,gafas,3,109.9,329.7
9257,29/01/2026,938,116,200,gafas,1,109.9,109.9
9258,15/01/2025,2584,118,56,gafas,1,29.9,29.9
9259,12/02/2026,2867,127,15,gafas,3,49.9,149.7
9260,10/11/2025,2607,4,17,gafas,1,59.9,59.9
9261,5/01/2025,2671,68,1047,lentillas,2,19.9,39.8
9262,21/02/2026,819,134,30,gafas,3,59.9,179.7
9263,23/11/2025,1996,78,149,gafas,2,109.9,219.8
9264,22/03/2025,509,98,161,gafas,3,79.9,239.7
9265,2/04/2026,1497,127,151,gafas,3,99.9,299.7
9266,21/03/2026,39,39,20,gafas,3,49.9,149.7
9267,2/04/2025,873,51,1037,lentillas,2,16.5,33
9268,17/06/2025,1161,65,137,gafas,2,49.9,99.8
9269,1/01/2026,686,1,72,gafas,1,89.9,89.9
9270,20/11/2025,2048,130,155,gafas,3,139.9,419.7
9271,16/04/2025,1901,120,16,gafas,2,59.9,119.8
9272,29/03/2025,18,18,147,gafas,3,99.9,299.7
9273,17/08/2025,327,53,176,gafas,3,84.9,254.7
9274,6/08/2025,769,84,66,gafas,1,89.9,89.9
9275,18/06/2025,2294,102,167,gafas,3,84.9,254.7
9276,11/02/2026,301,27,104,gafas,1,84.9,84.9
9277,17/10/2025,1742,98,7,gafas,2,89.9,179.8
9278,22/01/2026,1684,40,55,gafas,1,29.9,29.9
9279,24/04/2025,208,71,104,gafas,1,84.9,84.9
9280,6/10/2025,712,27,185,gafas,1,64.9,64.9
9281,30/08/2025,1160,64,63,gafas,2,89.9,179.8
9282,5/08/2025,1608,101,164,gafas,1,89.9,89.9
9283,29/11/2025,352,78,73,gafas,2,99.9,199.8
9284,9/06/2025,2100,45,65,gafas,3,79.9,239.7
9285,24/04/2026,1797,16,33,gafas,2,69.9,139.8
9286,20/03/2026,2413,84,15,gafas,1,49.9,49.9
9287,30/03/2025,2663,60,21,gafas,1,49.9,49.9
9288,4/05/2025,1181,85,141,gafas,2,49.9,99.8
9289,24/04/2026,2019,101,194,gafas,1,99.9,99.9
9290,10/10/2025,476,65,206,gafas,1,129.9,129.9
9291,6/02/2025,2093,38,110,gafas,1,84.9,84.9
9292,29/10/2025,1131,35,87,gafas,3,109.9,329.7
9293,20/04/2026,2602,136,188,gafas,3,89.9,269.7
9294,6/03/2025,2879,2,122,gafas,1,49.9,49.9
9295,23/07/2025,381,107,1031,lentillas,3,44,132
9296,18/03/2026,2375,46,3,gafas,1,69.9,69.9
9297,24/04/2026,2516,50,7,gafas,2,89.9,179.8
9298,2/05/2025,1881,100,86,gafas,3,109.9,329.7
9299,16/01/2026,1807,26,1016,lentillas,3,31,93
9300,21/09/2025,927,105,95,gafas,3,89.9,269.7
9301,24/02/2025,2892,15,214,gafas,3,79.9,239.7
9302,19/10/2025,509,98,151,gafas,3,99.9,299.7
9303,30/01/2025,1393,23,201,gafas,3,109.9,329.7
9304,3/12/2025,2616,13,139,gafas,2,49.9,99.8
9305,18/05/2025,2305,113,37,gafas,2,79.9,159.8
9306,12/08/2025,1226,130,168,gafas,1,84.9,84.9
9307,5/05/2025,1920,2,110,gafas,1,84.9,84.9
9308,4/04/2026,834,12,80,gafas,2,79.9,159.8
9309,6/03/2026,1139,43,184,gafas,1,84.9,84.9
9310,12/12/2025,1591,84,104,gafas,2,84.9,169.8
9311,7/04/2025,470,59,149,gafas,3,109.9,329.7
9312,25/11/2025,2821,81,180,gafas,1,84.9,84.9
9313,3/02/2026,1469,99,1053,lentillas,1,7.5,7.5
9314,24/04/2026,2692,89,147,gafas,2,99.9,199.8
9315,13/08/2025,2615,12,1040,lentillas,1,16.5,16.5
9316,24/04/2026,2845,105,69,gafas,3,89.9,269.7
9317,7/01/2025,997,38,197,gafas,2,119.9,239.8
9318,30/07/2025,2555,89,12,gafas,2,49.9,99.8
9319,24/05/2025,1345,112,207,gafas,2,129.9,259.8
9320,28/05/2025,744,59,11,gafas,1,79.9,79.9
9321,21/07/2025,2547,81,115,gafas,1,49.9,49.9
9322,3/03/2025,343,69,75,gafas,3,99.9,299.7
9323,21/12/2025,1870,89,192,gafas,3,45.9,137.7
9324,6/01/2026,1581,74,48,gafas,1,59.9,59.9
9325,24/04/2026,2393,64,132,gafas,3,99.9,299.7
9326,17/02/2025,1552,45,193,gafas,3,45.9,137.7
9327,31/12/2025,2864,124,153,gafas,1,99.9,99.9
9328,7/01/2026,1378,8,113,gafas,1,64.9,64.9
9329,5/11/2025,2003,85,1027,lentillas,2,16.5,33
9330,24/04/2026,2605,2,194,gafas,1,99.9,99.9
9331,5/04/2026,2442,113,201,gafas,1,109.9,109.9
9332,25/01/2026,809,124,61,gafas,1,29.9,29.9
9333,25/02/2026,863,41,114,gafas,2,49.9,99.8
9334,24/04/2026,1585,78,1019,lentillas,1,16.5,16.5
9335,18/01/2025,48,48,209,gafas,2,69.9,139.8
9336,2/02/2026,336,62,179,gafas,2,84.9,169.8
9337,24/04/2026,1036,77,153,gafas,1,99.9,99.9
9338,8/02/2025,2991,114,1024,lentillas,3,25.5,76.5
9339,16/09/2025,1422,52,1016,lentillas,2,31,62
9340,24/04/2026,2721,118,1044,lentillas,3,88.5,265.5
9341,4/10/2025,2125,70,51,gafas,2,59.9,119.8
9342,24/04/2026,2862,122,19,gafas,2,89.9,179.8
9343,14/09/2025,2982,105,81,gafas,1,79.9,79.9
9344,27/06/2025,1906,125,29,gafas,1,59.9,59.9
9345,17/02/2026,596,48,120,gafas,3,49.9,149.7
9346,14/11/2025,1489,119,44,gafas,1,69.9,69.9
9347,25/01/2026,1816,35,75,gafas,2,99.9,199.8
9348,28/02/2025,2296,104,92,gafas,2,139.9,279.8
9349,24/08/2025,2707,104,53,gafas,1,49.9,49.9
9350,10/02/2026,1378,8,157,gafas,2,139.9,279.8
9351,10/01/2025,1935,17,59,gafas,2,29.9,59.8
9352,26/01/2025,2098,43,1018,lentillas,3,16.5,49.5
9353,5/07/2025,2146,91,131,gafas,1,89.9,89.9
9354,6/04/2026,2228,36,1001,lentillas,2,30.5,61
9355,10/07/2025,1871,90,1009,lentillas,1,7.5,7.5
9356,24/04/2026,2042,124,131,gafas,1,89.9,89.9
9357,26/06/2025,702,17,57,gafas,2,29.9,59.8
9358,27/07/2025,579,31,1015,lentillas,2,22.5,45
9359,4/06/2025,2420,91,161,gafas,2,79.9,159.8
9360,3/12/2025,1270,37,4,gafas,3,89.9,269.7
9361,15/04/2026,2367,38,1007,lentillas,3,10,30
9362,18/09/2025,2572,106,67,gafas,1,89.9,89.9
9363,8/09/2025,2493,27,196,gafas,1,119.9,119.9
9364,9/04/2025,2876,136,6,gafas,2,89.9,179.8
9365,24/04/2026,2192,137,63,gafas,1,89.9,89.9
9366,6/11/2025,44,44,172,gafas,2,64.9,129.8
9367,28/11/2025,2951,74,136,gafas,1,49.9,49.9
9368,9/04/2025,1270,37,6,gafas,3,89.9,269.7
9369,3/04/2025,837,15,12,gafas,2,49.9,99.8
9370,1/10/2025,2986,109,36,gafas,2,89.9,179.8
9371,24/04/2026,809,124,208,gafas,1,69.9,69.9
9372,12/01/2025,607,59,126,gafas,1,49.9,49.9
9373,21/04/2025,310,36,113,gafas,1,64.9,64.9
9374,13/04/2025,2599,133,1043,lentillas,1,49.5,49.5
9375,29/04/2025,2690,87,150,gafas,3,109.9,329.7
9376,1/06/2025,1240,7,63,gafas,2,89.9,179.8
9377,13/11/2025,2980,103,1027,lentillas,3,16.5,49.5
9378,3/05/2025,1781,137,199,gafas,3,109.9,329.7
9379,5/03/2026,1709,65,97,gafas,3,84.9,254.7
9380,17/04/2025,2306,114,110,gafas,3,84.9,254.7
9381,27/05/2025,249,112,1010,lentillas,2,6,12
9382,21/01/2025,1755,111,113,gafas,3,64.9,194.7
9383,1/08/2025,796,111,1051,lentillas,1,39.5,39.5
9384,22/04/2025,258,121,24,gafas,2,49.9,99.8
9385,29/03/2025,477,66,1043,lentillas,2,49.5,99
9386,29/04/2025,1999,81,43,gafas,2,89.9,179.8
9387,30/03/2025,1928,10,1017,lentillas,3,16.5,49.5
9388,1/01/2026,2780,40,22,gafas,2,49.9,99.8
9389,7/04/2026,1688,44,106,gafas,3,84.9,254.7
9390,9/08/2025,2064,9,158,gafas,1,139.9,139.9
9391,11/07/2025,2632,29,210,gafas,1,69.9,69.9
9392,19/10/2025,1544,37,185,gafas,1,64.9,64.9
9393,5/08/2025,303,29,1010,lentillas,3,6,18
9394,3/10/2025,954,132,112,gafas,3,64.9,194.7
9395,25/09/2025,2598,132,126,gafas,3,49.9,149.7
9396,17/08/2025,2498,32,102,gafas,2,64.9,129.8
9397,22/10/2025,1679,35,38,gafas,3,79.9,239.7
9398,19/11/2025,555,7,68,gafas,1,89.9,89.9
9399,21/01/2026,137,137,151,gafas,2,99.9,199.8
9400,9/08/2025,2925,48,1027,lentillas,3,16.5,49.5
9401,2/04/2026,795,110,1027,lentillas,1,16.5,16.5
9402,4/03/2025,1180,84,37,gafas,1,79.9,79.9
9403,24/04/2026,1115,19,187,gafas,3,89.9,269.7
9404,31/03/2026,2720,117,35,gafas,1,89.9,89.9
9405,24/04/2026,878,56,155,gafas,2,139.9,279.8
9406,24/05/2025,878,56,53,gafas,2,49.9,99.8
9407,21/11/2025,1492,122,158,gafas,3,139.9,419.7
9408,28/01/2026,2260,68,132,gafas,1,99.9,99.9
9409,24/04/2026,377,103,194,gafas,2,99.9,199.8
9410,16/03/2026,358,84,176,gafas,1,84.9,84.9
9411,21/10/2025,1256,23,173,gafas,3,64.9,194.7
9412,24/04/2026,352,78,1027,lentillas,2,16.5,33
9413,9/06/2025,2227,35,1028,lentillas,3,16.5,49.5
9414,15/02/2025,377,103,202,gafas,1,99.9,99.9
9415,5/01/2025,2484,18,128,gafas,2,79.9,159.8
9416,17/05/2025,849,27,64,gafas,3,89.9,269.7
9417,13/09/2025,973,14,1036,lentillas,1,16.5,16.5
9418,27/06/2025,462,51,102,gafas,3,64.9,194.7
9419,12/09/2025,918,96,43,gafas,2,89.9,179.8
9420,13/02/2025,1515,8,159,gafas,2,89.9,179.8
9421,2/01/2025,2112,57,158,gafas,2,139.9,279.8
9422,5/12/2025,740,55,125,gafas,2,49.9,99.8
9423,11/01/2025,1393,23,178,gafas,1,64.9,64.9
9424,24/04/2026,2212,20,131,gafas,3,89.9,269.7
9425,12/04/2025,2443,114,36,gafas,2,89.9,179.8
9426,8/10/2025,49,49,1010,lentillas,1,6,6
9427,30/12/2025,2364,35,1010,lentillas,2,6,12
9428,23/01/2025,2203,11,203,gafas,3,129.9,389.7
9429,17/01/2026,2576,110,196,gafas,3,119.9,359.7
9430,24/04/2026,970,11,130,gafas,3,89.9,269.7
9431,20/07/2025,2262,70,25,gafas,2,49.9,99.8
9432,16/06/2025,2646,43,124,gafas,2,49.9,99.8
9433,4/03/2026,1325,92,1035,lentillas,3,16.5,49.5
9434,11/01/2026,87,87,109,gafas,3,84.9,254.7
9435,24/04/2026,494,83,86,gafas,2,109.9,219.8
9436,27/02/2025,2657,54,37,gafas,3,79.9,239.7
9437,25/01/2026,1117,21,61,gafas,3,29.9,89.7
9438,10/09/2025,807,122,87,gafas,2,109.9,219.8
9439,20/01/2026,682,134,1047,lentillas,2,19.9,39.8
9440,15/05/2025,1598,91,1028,lentillas,2,16.5,33
9441,28/05/2025,1871,90,121,gafas,3,49.9,149.7
9442,13/03/2026,1252,19,99,gafas,3,84.9,254.7
9443,16/07/2025,2207,15,78,gafas,2,99.9,199.8
9444,13/04/2025,2594,128,54,gafas,3,49.9,149.7
9445,13/01/2026,2558,92,1006,lentillas,3,19.5,58.5
9446,19/11/2025,1477,107,20,gafas,2,49.9,99.8
9447,19/02/2026,1484,114,28,gafas,2,59.9,119.8
9448,11/03/2025,2414,85,113,gafas,2,64.9,129.8
9449,9/06/2025,232,95,61,gafas,1,29.9,29.9
9450,27/08/2025,48,48,19,gafas,2,89.9,179.8
9451,9/04/2026,1688,44,144,gafas,2,79.9,159.8
9452,23/03/2025,950,128,137,gafas,1,49.9,49.9
9453,29/06/2025,1868,87,177,gafas,1,84.9,84.9
9454,27/03/2025,569,21,1005,lentillas,3,52.5,157.5
9455,2/03/2026,493,82,213,gafas,1,79.9,79.9
9456,25/01/2026,2554,88,1050,lentillas,3,33,99
9457,29/03/2026,880,58,54,gafas,1,49.9,49.9
9458,4/02/2026,2894,17,210,gafas,2,69.9,139.8
9459,21/07/2025,828,6,22,gafas,3,49.9,149.7
9460,7/09/2025,936,114,1042,lentillas,3,16.5,49.5
9461,18/09/2025,5,5,66,gafas,3,89.9,269.7
9462,30/01/2025,2184,129,214,gafas,2,79.9,159.8
9463,24/04/2026,65,65,141,gafas,2,49.9,99.8
9464,12/03/2026,1584,77,1008,lentillas,1,7.5,7.5
9465,5/01/2025,2147,92,142,gafas,2,49.9,99.8
9466,8/07/2025,1690,46,1024,lentillas,2,25.5,51
9467,24/04/2026,1413,43,194,gafas,3,99.9,299.7
9468,20/03/2026,2777,37,171,gafas,2,64.9,129.8
9469,24/04/2026,1766,122,210,gafas,1,69.9,69.9
9470,27/11/2025,1461,91,36,gafas,2,89.9,179.8
9471,8/03/2025,2453,124,194,gafas,1,99.9,99.9
9472,9/03/2026,662,114,188,gafas,1,89.9,89.9
9473,13/04/2026,663,115,125,gafas,2,49.9,99.8
9474,17/05/2025,2033,115,1032,lentillas,2,24,48
9475,25/03/2026,1148,52,7,gafas,2,89.9,179.8
9476,19/05/2025,2477,11,180,gafas,2,84.9,169.8
9477,14/01/2025,1259,26,128,gafas,1,79.9,79.9
9478,19/11/2025,1160,64,175,gafas,2,84.9,169.8
9479,13/05/2025,736,51,167,gafas,3,84.9,254.7
9480,9/06/2025,1390,20,25,gafas,3,49.9,149.7
9481,7/05/2025,1323,90,47,gafas,3,59.9,179.7
9482,14/05/2025,1310,77,124,gafas,2,49.9,99.8
9483,19/03/2025,2958,81,108,gafas,3,84.9,254.7
9484,17/04/2025,2064,9,195,gafas,2,99.9,199.8
9485,19/02/2025,1703,59,4,gafas,1,89.9,89.9
9486,8/03/2025,901,79,154,gafas,2,139.9,279.8
9487,21/07/2025,784,99,120,gafas,1,49.9,49.9
9488,23/04/2025,807,122,120,gafas,1,49.9,49.9
9489,29/08/2025,628,80,173,gafas,1,64.9,64.9
9490,22/07/2025,685,137,186,gafas,1,89.9,89.9
9491,9/11/2025,2236,44,32,gafas,1,69.9,69.9
9492,24/04/2026,2575,109,1012,lentillas,2,5,10
9493,5/03/2025,752,67,2,gafas,2,89.9,179.8
9494,27/11/2025,1886,105,163,gafas,2,89.9,179.8
9495,17/06/2025,2026,108,210,gafas,2,69.9,139.8
9496,29/12/2025,685,137,183,gafas,2,64.9,129.8
9497,17/10/2025,1924,6,66,gafas,2,89.9,179.8
9498,7/05/2025,2563,97,209,gafas,3,69.9,209.7
9499,6/06/2025,2031,113,177,gafas,1,84.9,84.9
9500,24/04/2025,1340,107,74,gafas,2,99.9,199.8
9501,26/07/2025,967,8,78,gafas,3,99.9,299.7
9502,31/12/2025,1952,34,146,gafas,1,79.9,79.9
9503,24/04/2026,221,84,74,gafas,3,99.9,299.7
9504,13/06/2025,2279,87,180,gafas,3,84.9,254.7
9505,17/04/2026,1157,61,1047,lentillas,1,19.9,19.9
9506,8/03/2025,261,124,92,gafas,2,139.9,279.8
9507,14/03/2025,2873,133,104,gafas,1,84.9,84.9
9508,11/10/2025,1483,113,174,gafas,3,84.9,254.7
9509,24/04/2026,2198,6,89,gafas,3,139.9,419.7
9510,24/04/2026,264,127,121,gafas,1,49.9,49.9
9511,2/07/2025,463,52,131,gafas,3,89.9,269.7
9512,16/03/2025,1886,105,173,gafas,1,64.9,64.9
9513,30/11/2025,389,115,1046,lentillas,3,16.5,49.5
9514,22/07/2025,1022,63,20,gafas,1,49.9,49.9
9515,27/09/2025,2342,13,138,gafas,2,49.9,99.8
9516,15/06/2025,126,126,10,gafas,3,79.9,239.7
9517,24/04/2026,597,49,65,gafas,3,79.9,239.7
9518,18/02/2026,2868,128,164,gafas,3,89.9,269.7
9519,19/03/2025,97,97,158,gafas,1,139.9,139.9
9520,21/11/2025,84,84,1055,lentillas,2,19,38
9521,14/06/2025,204,67,14,gafas,2,49.9,99.8
9522,6/08/2025,1617,110,78,gafas,1,99.9,99.9
9523,17/04/2025,2688,85,125,gafas,1,49.9,49.9
9524,11/08/2025,1869,88,63,gafas,3,89.9,269.7
9525,30/03/2026,1360,127,111,gafas,1,84.9,84.9
9526,20/05/2025,660,112,182,gafas,2,84.9,169.8
9527,24/10/2025,2313,121,116,gafas,3,49.9,149.7
9528,26/02/2025,2058,3,1020,lentillas,3,55.5,166.5
9529,10/08/2025,2836,96,30,gafas,3,59.9,179.7
9530,14/06/2025,2008,90,81,gafas,2,79.9,159.8
9531,29/05/2025,153,16,1044,lentillas,1,88.5,88.5
9532,9/04/2025,2583,117,54,gafas,3,49.9,149.7
9533,10/04/2025,1364,131,173,gafas,1,64.9,64.9
9534,24/04/2026,1329,96,1021,lentillas,2,73.5,147
9535,16/11/2025,172,35,43,gafas,2,89.9,179.8
9536,16/04/2025,1174,78,1019,lentillas,3,16.5,49.5
9537,4/03/2026,1014,55,37,gafas,3,79.9,239.7
9538,19/03/2026,338,64,77,gafas,2,99.9,199.8
9539,24/04/2026,1204,108,1018,lentillas,2,16.5,33
9540,5/01/2025,2263,71,56,gafas,3,29.9,89.7
9541,4/01/2026,711,26,185,gafas,2,64.9,129.8
9542,25/05/2025,2785,45,28,gafas,1,59.9,59.9
9543,27/07/2025,1312,79,70,gafas,1,89.9,89.9
9544,2/05/2025,2053,135,1038,lentillas,2,16.5,33
9545,29/04/2025,555,7,143,gafas,3,79.9,239.7
9546,14/02/2025,1694,50,197,gafas,1,119.9,119.9
9547,6/07/2025,1726,82,119,gafas,3,49.9,149.7
9548,15/04/2026,234,97,46,gafas,1,59.9,59.9
9549,30/10/2025,1600,93,91,gafas,2,139.9,279.8
9550,23/06/2025,2676,73,4,gafas,3,89.9,269.7
9551,10/03/2025,689,4,104,gafas,1,84.9,84.9
9552,5/04/2026,2167,112,1042,lentillas,1,16.5,16.5
9553,4/11/2025,2272,80,1049,lentillas,3,19.9,59.7
9554,24/04/2026,2477,11,15,gafas,3,49.9,149.7
9555,24/04/2026,2089,34,1003,lentillas,2,54.5,109
9556,24/04/2026,2904,27,171,gafas,1,64.9,64.9
9557,13/01/2026,2883,6,89,gafas,1,139.9,139.9
9558,9/02/2025,2020,102,194,gafas,1,99.9,99.9
9559,4/08/2025,1148,52,140,gafas,2,49.9,99.8
9560,3/11/2025,1657,13,1035,lentillas,1,16.5,16.5
9561,5/01/2025,873,51,197,gafas,3,119.9,359.7
9562,29/09/2025,1794,13,163,gafas,1,89.9,89.9
9563,17/02/2025,2699,96,152,gafas,1,99.9,99.9
9564,17/01/2025,2902,25,1,gafas,1,89.9,89.9
9565,28/04/2025,534,123,1042,lentillas,3,16.5,49.5
9566,28/11/2025,238,101,1003,lentillas,2,54.5,109
9567,30/11/2025,1200,104,135,gafas,2,49.9,99.8
9568,6/08/2025,1041,82,12,gafas,2,49.9,99.8
9569,14/02/2026,1102,6,53,gafas,3,49.9,149.7
9570,27/03/2025,639,91,38,gafas,3,79.9,239.7
9571,8/05/2025,2112,57,1049,lentillas,3,19.9,59.7
9572,1/02/2025,1585,78,1024,lentillas,3,25.5,76.5
9573,23/02/2025,763,78,71,gafas,3,89.9,269.7
9574,12/12/2025,1064,105,102,gafas,2,64.9,129.8
9575,23/10/2025,2638,35,64,gafas,2,89.9,179.8
9576,18/06/2025,1833,52,1047,lentillas,3,19.9,59.7
9577,1/12/2025,747,62,129,gafas,3,79.9,239.7
9578,18/10/2025,345,71,209,gafas,1,69.9,69.9
9579,3/02/2026,2819,79,67,gafas,3,89.9,269.7
9580,2/02/2025,2533,67,39,gafas,1,79.9,79.9
9581,21/10/2025,486,75,89,gafas,1,139.9,139.9
9582,5/07/2025,1506,136,112,gafas,1,64.9,64.9
9583,7/03/2026,2275,83,58,gafas,3,29.9,89.7
9584,18/02/2026,1770,126,1050,lentillas,1,33,33
9585,17/02/2025,761,76,146,gafas,1,79.9,79.9
9586,13/02/2025,375,101,115,gafas,1,49.9,49.9
9587,13/02/2025,1405,35,175,gafas,3,84.9,254.7
9588,24/04/2026,1286,53,18,gafas,3,59.9,179.7
9589,2/02/2025,2266,74,62,gafas,2,89.9,179.8
9590,3/12/2025,1316,83,11,gafas,3,79.9,239.7
9591,10/05/2025,2878,1,202,gafas,3,99.9,299.7
9592,11/05/2025,1787,6,121,gafas,1,49.9,49.9
9593,28/01/2026,176,39,70,gafas,2,89.9,179.8
9594,24/04/2026,1411,41,1023,lentillas,2,20.5,41
9595,11/04/2026,2662,59,184,gafas,3,84.9,254.7
9596,24/02/2026,2394,65,128,gafas,2,79.9,159.8
9597,28/07/2025,1505,135,43,gafas,2,89.9,179.8
9598,7/09/2025,2430,101,1020,lentillas,2,55.5,111
9599,4/01/2025,365,91,142,gafas,2,49.9,99.8
9600,1/03/2026,2302,110,138,gafas,1,49.9,49.9
9601,25/03/2026,771,86,1038,lentillas,3,16.5,49.5
9602,24/04/2026,777,92,132,gafas,1,99.9,99.9
9603,22/07/2025,2043,125,1051,lentillas,1,39.5,39.5
9604,27/02/2026,1397,27,151,gafas,2,99.9,199.8
9605,10/03/2026,2076,21,16,gafas,3,59.9,179.7
9606,30/01/2026,2759,19,33,gafas,3,69.9,209.7
9607,15/03/2025,1248,15,91,gafas,2,139.9,279.8
9608,11/03/2026,1743,99,81,gafas,3,79.9,239.7
9609,18/04/2025,2305,113,48,gafas,2,59.9,119.8
9610,28/02/2025,872,50,1051,lentillas,3,39.5,118.5
9611,5/11/2025,58,58,12,gafas,3,49.9,149.7
9612,19/02/2025,937,115,205,gafas,2,129.9,259.8
9613,28/03/2025,102,102,176,gafas,3,84.9,254.7
9614,1/04/2025,2634,31,163,gafas,2,89.9,179.8
9615,16/09/2025,1188,92,44,gafas,2,69.9,139.8
9616,28/01/2025,1345,112,1032,lentillas,1,24,24
9617,28/03/2025,2396,67,74,gafas,3,99.9,299.7
9618,2/01/2026,2260,68,87,gafas,2,109.9,219.8
9619,6/03/2026,1341,108,28,gafas,3,59.9,179.7
9620,29/07/2025,2487,21,1,gafas,2,89.9,179.8
9621,21/02/2025,2198,6,10,gafas,1,79.9,79.9
9622,6/12/2025,1754,110,156,gafas,3,139.9,419.7
9623,9/08/2025,1594,87,7,gafas,1,89.9,89.9
9624,2/01/2025,2794,54,40,gafas,1,79.9,79.9
9625,27/01/2025,498,87,212,gafas,2,79.9,159.8
9626,2/04/2026,2108,53,153,gafas,3,99.9,299.7
9627,17/12/2025,322,48,139,gafas,1,49.9,49.9
9628,26/03/2026,1503,133,156,gafas,2,139.9,279.8
9629,13/03/2025,780,95,202,gafas,3,99.9,299.7
9630,6/04/2026,2228,36,43,gafas,1,89.9,89.9
9631,28/11/2025,282,8,60,gafas,2,29.9,59.8
9632,28/04/2025,3,3,142,gafas,3,49.9,149.7
9633,2/01/2026,876,54,128,gafas,2,79.9,159.8
9634,20/05/2025,1451,81,183,gafas,3,64.9,194.7
9635,9/02/2025,2049,131,187,gafas,1,89.9,89.9
9636,20/08/2025,410,136,125,gafas,1,49.9,49.9
9637,6/02/2026,2001,83,209,gafas,1,69.9,69.9
9638,11/06/2025,1780,136,7,gafas,3,89.9,269.7
9639,3/09/2025,2122,67,12,gafas,2,49.9,99.8
9640,7/03/2025,779,94,177,gafas,1,84.9,84.9
9641,13/08/2025,148,11,211,gafas,3,79.9,239.7
9642,25/09/2025,2542,76,36,gafas,3,89.9,269.7
9643,24/04/2026,416,5,1046,lentillas,2,16.5,33
9644,25/03/2026,2320,128,11,gafas,3,79.9,239.7
9645,31/01/2026,934,112,43,gafas,3,89.9,269.7
9646,17/05/2025,2410,81,1020,lentillas,1,55.5,55.5
9647,24/04/2026,2655,52,112,gafas,3,64.9,194.7
9648,21/12/2025,2696,93,154,gafas,3,139.9,419.7
9649,15/11/2025,2849,109,45,gafas,1,59.9,59.9
9650,24/04/2026,1025,66,125,gafas,3,49.9,149.7
9651,17/06/2025,2166,111,179,gafas,2,84.9,169.8
9652,3/03/2026,2034,116,146,gafas,1,79.9,79.9
9653,30/04/2025,499,88,172,gafas,2,64.9,129.8
9654,28/06/2025,392,118,203,gafas,2,129.9,259.8
9655,13/01/2026,796,111,201,gafas,3,109.9,329.7
9656,20/04/2025,534,123,27,gafas,3,59.9,179.7
9657,30/08/2025,1304,71,184,gafas,3,84.9,254.7
9658,29/04/2025,1836,55,1005,lentillas,2,52.5,105
9659,12/12/2025,2429,100,123,gafas,3,49.9,149.7
9660,2/10/2025,2203,11,4,gafas,1,89.9,89.9
